NAME,ADDRESS1,CITY,STATE,ZIPCODE,COUNTRY,LAT,LON,PHONE
Colts Neck Golf Club,50 Flock Rd,Colts Neck,NJ,7722,USA,40.2834,-74.169,(732) 303-9330
Due Process Stable,264 County Road 537 E,Colts Neck,NJ,7722,USA,40.2834,-74.169,(732) 542-0317
Hominy Hill Golf Course,92 Mercer Rd,Colts Neck,NJ,7722,USA,40.2834,-74.169,(732) 462-9222
Pebble Creek Golf Club,40 County Road 537,Colts Neck,NJ,7722,USA,40.2834,-74.169,(732) 303-9090
Olde York Country Club,228 Old York Rd,Columbus,NJ,8022,USA,40.0614,-74.695,(609) 298-0212
Concordia Golf Club,3 Clubhouse Dr,Hightstown,NJ,8520,USA,40.252,-74.5126,(609) 655-5631
Cream Ridge Golf Club,181 Rte 539,Cream Ridge,NJ,8514,USA,40.1405,-74.4965,(609) 259-2849
Gambler Ridge Golf Club,Burlington Path Rd,Cream Ridge,NJ,8514,USA,40.1405,-74.4965,(609) 758-3588
Deal Golf & Country Club,Roseld Ave,Deal,NJ,7723,USA,40.2504,-74.0014,(732) 531-1190
Alpine Country Club,80 Anderson Ave,Demarest,NJ,7627,USA,40.9549,-73.9568,(201) 768-2121
Peace Pipe Golf Club,1 Lee Rd,Denville,NJ,7834,USA,40.8897,-74.4855,(973) 625-4593
Rockaway River Country Club,39 Pocono Rd,Denville,NJ,7834,USA,40.8897,-74.4855,(973) 627-4461
West Course at Tamarack Golf Course,97 Hardenburg Ln,East Brunswick,NJ,8816,USA,40.4299,-74.4181,(732) 821-8881
Old Orchard Country Club,54 Monmouth Rd,Eatontown,NJ,7724,USA,40.2996,-74.074,(732) 542-9139
Metuchen Golf & Country Club,244 Plainfield Rd,Edison,NJ,8820,USA,40.5776,-74.3653,(732) 548-3003
Green Tree Golf Course,1030 Mays Landing Rd Bridge,Egg Harbor Township,NJ,8234,USA,39.365,-74.6283,(609) 625-9131
Harbor Pines Golf Club,Ocean Heights Ave,Egg Harbor Township,NJ,8234,USA,39.365,-74.6283,(609) 927-0006
Hidden Creek Golf Club,75 Asbury Rd,Egg Harbor Township,NJ,8234,USA,39.365,-74.6283,(609) 909-2990
McCullough's Emerald Golf Links,3016 Ocean Heights Ave,Egg Harbor Township,NJ,8234,USA,39.365,-74.6283,(609) 926-3900
Twisted Dune Golf Club,2101 Ocean Heights Ave,Egg Harbor Township,NJ,8234,USA,39.365,-74.6283,(609) 653-8019
Centerton Golf Club,1016 Almond Rd,Elmer,NJ,8318,USA,39.5646,-75.1874,(856) 358-2220
Emerson Golf Club,99 Palisade Ave,Emerson,NJ,7630,USA,40.9739,-74.0268,(201) 261-1100
Essex Fells Country Club,219 Devon Rd,Essex Fells,NJ,7068,USA,40.8207,-74.3087,(973) 226-5800
Cohanzick Country Club,Bridgeton Fairton Rd,Bridgeton,NJ,8320,USA,39.3818,-75.2206,(856) 455-2127
Forest Course at Fiddler's Elbow Country Club,Rattlesnake Bridge Rd,Far Hills,NJ,7931,USA,40.7043,-74.6287,(908) 439-2513
Cruz Golf Country Club,55 Birdsall Rd,Farmingdale,NJ,7727,USA,40.2012,-74.168,(732) 938-3378
Eagle Oaks Golf Club,20 Shore Oaks Dr,Farmingdale,NJ,7727,USA,40.2012,-74.168,(732) 938-9696
Howell Park Golf Course,Preventorium Rd,Farmingdale,NJ,7727,USA,40.2012,-74.168,(732) 938-4771
Spring Meadow Golf Course,4181 Atlantic Ave,Farmingdale,NJ,7727,USA,40.2012,-74.168,(732) 449-0806
Red/Gold Course at Flanders Valley Golf Club,Pleasant Hill Rd,Flanders,NJ,7836,USA,40.8455,-74.7097,(973) 584-5382
Hillsborough Country Club,146 Wertsville Rd,Flemington,NJ,8822,USA,40.5207,-74.8671,(908) 369-3322
Brooklake Country Club,139 Brooklake Rd,Florham Park,NJ,7932,USA,40.7773,-74.3938,(973) 377-2235
Pinch Brook Golf Course,234 Ridgedale Ave,Florham Park,NJ,7932,USA,40.7773,-74.3938,(973) 377-2039
Fountain Green Golf Course,Building 3152,Fort Dix,NJ,8640,USA,40.0063,-74.517,(609) 562-5443
Suneagles Golf Course,Tinton Ave,Eatontown,NJ,7724,USA,40.2996,-74.074,(732) 532-4307
Black Bear Golf Club,138 New Jersey 23,Franklin,NJ,7416,USA,41.1177,-74.5998,(973) 209-2521
Walkill Country Club,34 Maple Rd,Franklin,NJ,7416,USA,41.1177,-74.5998,(973) 827-9620
High Mountain Golf Club,845 Ewing Ave,Franklin Lakes,NJ,7417,USA,41.0086,-74.2082,(201) 891-4653
Galloway National Golf Club,270 S New York Rd,Absecon,NJ,8201,USA,39.4315,-74.5003,(609) 748-1000
Hickory Course at Hamilton Farm Golf Club,1040 Pottersville Rd,Gladstone,NJ,7934,USA,40.7167,-74.6659,(908) 901-4000
Glen Ridge Country Club,555 Ridgewood Ave,Glen Ridge,NJ,7028,USA,40.804,-74.2044,(973) 744-7803
Minebrook Golf Club,500 Schooley's Mountain Rd,Hackettstown,NJ,7840,USA,40.8661,-74.8361,(908) 979-0366
Tavistock Country Club,Tavistock Ln,Haddonfield,NJ,8033,USA,39.8934,-75.0387,(856) 429-1827
Ballyowen Golf Club,105 Wheatsworth Rd,Hamburg,NJ,7419,USA,41.1518,-74.5855,(973) 827-5996
Wild Turkey Golf Club,123 Crystal Springs Rd,Hamburg,NJ,7419,USA,41.1518,-74.5855,(973) 827-5996
Frog Rock Golf & Country Club,755 South White Course Pike (Rt. 30),Hammonton,NJ,8037,USA,39.637,-74.7602,(609) 561-5504
Haworth Golf Club,5 Lake Shore Dr,Haworth,NJ,7641,USA,40.9616,-73.9946,(201) 384-7300
White Beeches Golf & Country Club,70 Haworth Dr,Haworth,NJ,7641,USA,40.9616,-73.9946,(201) 385-8531
High Bridge Hills Golf Club,203 Cregar Rd,High Bridge,NJ,8829,USA,40.6684,-74.894,(908) 638-5055
Peddie School Golf Course,S Main St,Hightstown,NJ,8520,USA,40.252,-74.5126,(609) 490-7542
East Course at Royce Brook Golf Club,201 Hamilton Rd,Hillsborough,NJ,8844,USA,40.4995,-74.629,(908) 904-0499
Hopewell Valley Golf Club,114 Hopewell Pennington Rd,Hopewell,NJ,8525,USA,40.3975,-74.7746,(609) 466-9070
Stonybrook Golf Club,Stony Brook Rd,Hopewell,NJ,8525,USA,40.3975,-74.7746,(609) 466-2215
Back/Third Course at Metedeconk National Golf Club,55 Hannah Hill Rd,Jackson,NJ,8527,USA,40.1058,-74.3545,(732) 928-0111
Pine Barrens,,Jackson,NJ,,USA,,,
Westlake Golf & Country Club,One Pines Lake Circle,Jackson,NJ,8527,USA,40.1058,-74.3545,(732) 833-7276
Hanover Country Club,133 Larrison Rd,Wrightstown,NJ,8562,USA,40.0733,-74.5866,(609) 758-8301
Greenbrier at Whittingham,101 Jamesburg Rd,Monroe Township,NJ,8831,USA,40.3458,-74.4247,(609) 860-6621
Club/Valley Course at Farmstead Golf & Country Club,88 Lawrence Rd,Lafayette,NJ,7848,USA,41.0994,-74.6815,(973) 383-1666
Pine Ridge Golf Course,Route 547 Naval Air Engineering Stat,Lakehurst,NJ,8733,USA,40.0103,-74.337,(732) 323-7483
Renaissance Golf Course,3 Renaissance Blvd E,Manchester Township,NJ,8759,USA,39.9235,-74.4092,(732) 657-8900
Eagle Ridge Golf Club,2 Augusta Blvd,Lakewood,NJ,8701,USA,40.0765,-74.2021,(732) 901-4900
Four Seasons Spa & Country Club,1600 Spring Hill Dr,Toms River,NJ,8755,USA,40.0075,-74.2231,(732) 477-1668
Woodlake Golf & Country Club,25 New Hampshire Ave,Lakewood,NJ,8701,USA,40.0765,-74.2021,(732) 370-1002
Greenacres Country Club,2170 Lawrenceville Rd,Lawrenceville,NJ,8648,USA,40.2832,-74.7089,(609) 896-0276
"Lawrenceville School Golf Course, The",Route 206,Lawrenceville,NJ,8648,USA,40.2832,-74.7089,(609) 896-1481
Hidden Acres Golf Course,16 Ayers Rd,Layton,NJ,7851,USA,41.2025,-74.8332,(973) 948-9804
Deer Run Golf Club,1 Gettysburg Way,Lincoln Park,NJ,7035,USA,40.9238,-74.3037,(973) 694-0758
Meadows Golf Course,79 2 Bridges Rd,Lincoln Park,NJ,7035,USA,40.9238,-74.3037,(973) 696-7212
Blue/Red Course at Bamm Hollow Country Club,215 Sunnyside Rd,Lincroft,NJ,7738,USA,40.3391,-74.1276,(732) 741-4774
Linwood Country Club,500 Shore Rd,Linwood,NJ,8221,USA,39.3476,-74.5794,(609) 927-7374
Ocean County Golf Course at Atlantis,Country Club Blvd,Tuckerton,NJ,8087,USA,39.6187,-74.3847,(609) 296-2444
Sea Oaks Golf Club,99 Golf View Dr,Tuckerton,NJ,8087,USA,39.6187,-74.3847,(609) 296-2656
Cedar Hill Golf & Country Club,100 Walnut St,Livingston,NJ,7039,USA,40.7857,-74.3293,(973) 992-4700
Coakley-Russo Memorial Golf Course,Valley Rd,Lyons,NJ,7939,USA,40.7061,-74.5494,(908) 766-2510
Madison Golf Club,Green Ave,Madison,NJ,7940,USA,40.7602,-74.4213,(973) 377-5264
Apple Ridge Country Club,269 E Crescent Ave,Mahwah,NJ,7430,USA,41.0818,-74.1862,(201) 327-8000
Darlington Golf Course,279 Campgaw Rd,Mahwah,NJ,7430,USA,41.0818,-74.1862,(201) 818-0777
Ocean Acres Country Club,925 Buccaneer Ln,Manahawkin,NJ,8050,USA,39.7102,-74.2577,(609) 597-9393
Knob Hill Golf Course,360 New Jersey 33,Englishtown,NJ,7726,USA,40.2769,-74.3692,(732) 792-7722
Pine Brook Golf Course,1 Covered Bridge Blvd,Manalapan,NJ,7726,USA,40.2769,-74.3692,(732) 536-7272
Maplewood Country Club,28 Baker St,Maplewood,NJ,7040,USA,40.7338,-74.2761,(973) 762-0215
Marlboro Country Club,100 School Rd E,Marlboro,NJ,7746,USA,40.3194,-74.2497,(732) 308-4604
Indian Spring Golf Club,S Elmwood Rd,Marlton,NJ,8053,USA,39.8786,-74.8969,(856) 983-0222
Links Golf Club,Crown Royal Pkwy S,Marlton,NJ,8053,USA,39.8786,-74.8969,(856) 983-2000
Blue/Red Course at Little Mill Country Club,104 Bortons Rd,Marlton,NJ,8053,USA,39.8786,-74.8969,(856) 767-0559
Hamilton Trails Golf Club,620 Harbor Ave,Mays Landing,NJ,8330,USA,39.4502,-74.7366,(609) 641-6824
Mays Landing Golf Club,1855 Cates Rd,Mays Landing,NJ,8330,USA,39.4502,-74.7366,(609) 641-4411
Lake/Quarry Course at Great Gorge Golf Club,Rte 517,Vernon,NJ,7428,USA,41.1906,-74.5437,(973) 827-5757
Greate Bay Golf Club,901 Mt Vernon Ave,Mays Landing,NJ,8330,USA,39.4502,-74.7366,(609) 927-0066
Golden Pheasant Golf Club,141 Eayrestown Rd,Medford,NJ,8055,USA,39.8708,-74.8182,(609) 267-4276
Medford Village Resort & Country Club,Golfview Dr,Medford,NJ,8055,USA,39.8708,-74.8182,(609) 654-8211
Medford Lakes Country Club,Oak Dr,Medford Lakes,NJ,8055,USA,39.8708,-74.8182,(609) 654-5109
Mendham Golf & Tennis Club,Golf Ln,Mendham,NJ,7945,USA,40.7794,-74.5981,(973) 543-7297
Roxiticus Golf Club,Bliss Rd,Mendham,NJ,7945,USA,40.7794,-74.5981,(973) 543-4017
Navesink Country Club,50 Luffburrow Ln,Red Bank,NJ,7701,USA,40.3609,-74.079,(732) 842-3111
Oak Hill Golf Club,15 Fernwood Rd,Milford,NJ,8848,USA,40.5938,-75.0967,
North Course at Charleston Springs Golf Course,193 Sweetmans Ln,MILLSTONE TWP,NJ,8535,USA,40.2114,-74.4365,(732) 409-7227
Bowling Green Golf Club,53 School House Rd,Oak Ridge,NJ,7438,USA,41.0321,-74.5162,(973) 697-8688
Clearbrook Golf Club,1 Clearbrook Dr,Monroe Township,NJ,8831,USA,40.3458,-74.4247,(609) 655-3443
The Banks Course at Forsgate Country Club,Forsgate Dr,Monroe Township,NJ,8831,USA,40.3458,-74.4247,(732) 521-0070
"Regency At Monroe Golf & Country Club, The",530 Buckelew Ave,Monroe Township,NJ,8831,USA,40.3458,-74.4247,(732) 605-9057
Rossmoor Golf Course,Rossmoor,Rossmoor,NJ,8831,USA,40.3458,-74.4247,(609) 655-3182
Highpoint Golf Club,342 W Shore Dr,Montague,NJ,7827,USA,41.2928,-74.7397,(973) 293-3282
Rock View Public Golf Club,60 River Rd,Montague,NJ,7827,USA,41.2928,-74.7397,(973) 293-9891
Laurel Creek Country Club,701 Moorestown Centerton Rd,Moorestown,NJ,8054,USA,39.948,-74.9047,(856) 234-7663
Moorestown Field Club,629 Chester Ave,Moorestown,NJ,8057,USA,39.9782,-74.9415,(856) 235-2326
Willow Brook Country Club,4310 Bridgeboro Rd,Moorestown,NJ,8057,USA,39.9782,-74.9415,(856) 461-0131
Spring Brook Country Club,9 Spring Brook Rd,Morristown,NJ,7960,USA,40.7857,-74.4992,(973) 538-7959
Burlington Country Club,170 Burrs Rd,Mt Holly,NJ,8060,USA,39.9896,-74.8021,(609) 267-1887
Springfield Golf Center,Mt Holly Jacksonville Rd,Mt Holly,NJ,8060,USA,39.9896,-74.8021,(609) 267-8440
Red/Blue Course at Ramblewood Country Club,200 Country Club Pkwy,Mt Laurel,NJ,8054,USA,39.948,-74.9047,(856) 235-2118
Mount Tabor Country Club,Country Club Rd,Parsippany-Troy Hills,NJ,7878,USA,40.8657,-74.4804,(973) 627-5995
Shark River Golf Course,320 Old Corlies Ave,Neptune,NJ,7753,USA,40.2205,-74.0818,(732) 922-4141
Jumping Brook Country Club,210 Jumping Brook Rd,Neptune,NJ,7753,USA,40.2205,-74.0818,(732) 922-6140
Twin Brook Golf Center,1251 Jumping Brook Rd,Neptune,NJ,7753,USA,40.2205,-74.0818,(732) 922-1600
Lake to Meadow Course at Neshanic Valley Golf Course,2301 S Branch Rd,Neshanic Station,NJ,8853,USA,40.4972,-74.7324,(908) 369-8200
Weequahic Park Golf Course,Martin Luther King Jr Blvd,Newark,NJ,7114,USA,40.7021,-74.1704,(973) 923-1838
White Oaks Country Club,2951 Dutch Mill Rd,Newfield,NJ,8344,USA,39.564,-75.0467,(856) 697-8900
Bear Brook Golf Club,527 New Jersey 94,Newton,NJ,7860,USA,41.0621,-74.8033,(973) 383-2327
Newton Country Club,25 Club Rd,Newton,NJ,7860,USA,41.0621,-74.8033,(973) 383-9394
Rolling Greens Golf Club,214 Newton Sparta Rd,Newton,NJ,7860,USA,41.0621,-74.8033,(973) 383-3082
Green Brook Country Club,100 W Greenbrook Rd,North Caldwell,NJ,7006,USA,40.852,-74.2818,(973) 228-1800
Ocean County Golf Course at Atlantis,Country Club Dr,Barnegat,NJ,8005,USA,39.7838,-74.3306,(609) 296-2444
Shore Gate Golf Club,35 School House Ln,Ocean View,NJ,8230,USA,39.2089,-74.7111,
Old Tappan Golf Course,83 Dewolf Rd,Old Tappan,NJ,7675,USA,41.0025,-74.0303,(201) 767-1199
Hackensack Golf Club,Soldier Hill Rd,Oradell,NJ,7649,USA,40.9548,-74.0328,(201) 261-5505
Orchard Hills Golf Club,Paramus Rd,Paramus,NJ,7653,USA,40.9447,-74.0758,(201) 447-3778
"Center/West Course at Ridgewood Country Club, The",96 W Midland Ave,Paramus,NJ,7652,USA,40.9453,-74.0713,(201) 225-6500
Pennsauken Country Club,3800 Haddonfield Rd,Pennsauken,NJ,8109,USA,39.95,-75.0501,(856) 662-4961
"Architects Golf Club, The",700 Stryker Rd,Phillipsburg,NJ,8865,USA,40.7083,-75.1472,(908) 213-3080
Harkers Hollow Golf Club,950 Uniontown Rd,Phillipsburg,NJ,8865,USA,40.7083,-75.1472,(908) 859-0448
Picatinny Golf Club,Building 121-b,Picatinny Arsenal,NJ,7806,USA,40.8866,-74.5807,(973) 989-2466
Pine Hill Golf Club,500 W Branch Ave,Pine Hill,NJ,8021,USA,39.8055,-74.9997,(856) 435-3100
Pine Valley Course at Pine Valley Golf Club,E Atlantic Ave,Clementon,NJ,8021,USA,39.8055,-74.9997,(856) 309-3203
Fairway Golf Center,1650 Stelton Rd,Piscataway Township,NJ,8854,USA,40.5465,-74.4629,(732) 819-0111
Raritan Landing Golf Course,491 Sidney Rd,Piscataway Township,NJ,8854,USA,40.5465,-74.4629,(732) 885-9600
Rutgers University Golf Course,777 Hoes Ln,Piscataway Township,NJ,8854,USA,40.5465,-74.4629,(732) 445-2631
Plainfield Country Club,1591 Woodland Ave,Plainfield,NJ,7060,USA,40.631,-74.4312,(908) 757-1800
"Meadows at Middlesex, The",70 Hunters Glen Dr,Plainsboro,NJ,8536,USA,40.3338,-74.5836,(609) 799-4000
Pomona Golf Course,400 Moss Mill Rd,Absecon,NJ,8205,USA,39.473,-74.4957,(609) 965-3232
Sunset Valley Golf Course,47 W Sunset Rd,Pompton Plains,NJ,7444,USA,40.9679,-74.3076,(973) 835-1515
Bunker Hill Golf Course,220 Bunker Hill Rd,Princeton,NJ,8540,USA,40.3679,-74.6543,(908) 359-6335
Princeton Country Club,1 Wheeler Way,Princeton,NJ,8540,USA,40.3679,-74.6543,(609) 452-9382
Springdale Golf Club,26 College Rd W,Princeton,NJ,8540,USA,40.3679,-74.6543,(609) 924-3198
TPC at Jasna Polana,8 Lawrenceville Rd,Princeton,NJ,8540,USA,40.3679,-74.6543,(609) 688-0500
Ramsey Golf & Country Club,105 Lakeside Dr,Ramsey,NJ,7446,USA,41.0594,-74.1457,(201) 327-3877
Copper Hill Country Club,100 Copper Hill Rd,Ringoes,NJ,8551,USA,40.4412,-74.8354,(908) 782-4455
"Ridge at Back Brook, The",211 Wertsville Rd,Ringoes,NJ,8551,USA,40.4412,-74.8354,(609) 466-7702
Bergen Hills Country Club,660 Rivervale Rd,River Vale,NJ,7675,USA,41.0025,-74.0303,(201) 391-2300
Blue/White Course at Edgewood Country Club,449 Rivervale Rd,River Vale,NJ,7675,USA,41.0025,-74.0303,(201) 666-1200
Valley Brook Golf Club,15 Rivervale Rd,River Vale,NJ,7675,USA,41.0025,-74.0303,(201) 664-5886
Riverton Country Club,1416 Highland Ave,Riverton,NJ,8077,USA,40.0002,-74.9938,(856) 829-1919
Miry Run Country Club,106-B Sharon Rd,Trenton,NJ,8691,USA,40.2135,-74.5716,(609) 259-1010
Green Pond Golf Club,765 Green Pond Rd,Rockaway,NJ,7866,USA,40.9655,-74.485,(973) 983-9494
Blue/Blue Course at Rockleigh Golf Course,15 Paris Ave,Rockleigh,NJ,7647,USA,41.0068,-73.9431,(201) 768-6353
Fernwood Country Club,Fernwood Ave,Roseland,NJ,7068,USA,40.8207,-74.3087,(973) 226-3200
Roselle Golf Club,417 Raritan Rd,Roselle,NJ,7203,USA,40.6527,-74.2601,(908) 245-9671
Rumson Golf Club,163 Rumson Rd,Rumson,NJ,7760,USA,40.3613,-74.0061,(732) 842-2885
Country Club of Salem,91 Country Club Rd,Salem,NJ,8079,USA,39.5115,-75.4437,(856) 935-1603
White Cedar/Pin Oaks Course at Wild Oaks Golf Club,75 Wild Oaks Dr,Salem,NJ,8079,USA,39.5115,-75.4437,(856) 935-0705
Ash Brook Golf Course,1210 Raritan Rd,Scotch Plains,NJ,7076,USA,40.6176,-74.3695,(908) 756-0414
Scotch Hills Country Club,820 Jerusalem Rd,Scotch Plains,NJ,7076,USA,40.6176,-74.3695,(908) 232-9748
Shackamaxon Golf & Country Club,1607 Shackamaxon Dr,Scotch Plains,NJ,7076,USA,40.6176,-74.3695,(908) 233-3989
Pitman Golf Course,501 Pitman Rd,Sewell,NJ,8080,USA,39.7561,-75.1094,(856) 589-6688
East Orange Golf Course,440 Parsonage Hill Rd,Short Hills,NJ,7078,USA,40.7427,-74.3317,(973) 379-7190
Millburn Municipal Golf Course,White Oak Ridge Rd,Short Hills,NJ,7078,USA,40.7427,-74.3317,(973) 379-4156
Freeway Golf Course,1858 Sicklerville Rd,Sicklerville,NJ,8081,USA,39.7334,-74.9786,(856) 227-1115
"Bedens Brook Club, The",Rolling Hill Rd,Skillman,NJ,8558,USA,40.4188,-74.7009,(609) 466-3063
Cherry Valley Country Club,133 Country Club Dr,Skillman,NJ,8558,USA,40.4188,-74.7009,(609) 466-4464
Greate Bay Golf Club,901 Mays Landing Rd,Somers Point,NJ,8244,USA,39.3201,-74.6047,(609) 927-0066
Quail Brook Golf Course,625 New Brunswick Rd,Somerset,NJ,8873,USA,40.5013,-74.5325,(732) 560-9528
Spooky Brook Golf Course,582 Elizabeth Ave,Somerset,NJ,8873,USA,40.5013,-74.5325,(732) 873-2242
Tara Greens Golf Center,955 Somerset St,Somerset,NJ,8873,USA,40.5013,-74.5325,(732) 247-8284
Fox Hollow Golf Club,59 Fox Chase Run,Somerville,NJ,8876,USA,40.5554,-74.6608,(908) 526-0010
Lakewood Country Club,145 Country Club Dr,Sparta,NJ,8701,USA,40.0765,-74.2021,(732) 364-8899
Lake Mohawk Golf Club,471 W Shore Trail,Sparta,NJ,7871,USA,41.0447,-74.6279,(973) 729-6466
Skyview Golf Club,226 Lafayette Rd,Sparta,NJ,7871,USA,41.0447,-74.6279,(973) 726-4653
Spring Lake Golf Club,Warren Ave,Spring Lake Heights,NJ,7762,USA,40.1528,-74.0364,(732) 449-7185
Lower Course at Baltusrol Golf Club,Shunpike Rd,Springfield,NJ,7081,USA,40.6988,-74.3248,(973) 376-5160
North Course at Canoe Brook Country Club,1108 Morris Tnpk,Summit,NJ,7902,USA,40.7169,-74.3609,(908) 277-2683
"North/South Course at Sand Barrens Golf Club, The",1765 U.S. 9,Cape May Court House,NJ,8210,USA,39.1108,-74.8241,(609) 465-3555
Blue/White Course at Beckett Golf Club,Kings Hwy,Swedesboro,NJ,8085,USA,39.757,-75.3338,(856) 467-4700
Knickerbocker Country Club,188 Knickerbocker Rd,Tenafly,NJ,7670,USA,40.9188,-73.9562,(201) 568-4034
Battleground Country Club,100 Millhurst Rd,Manalapan,NJ,7726,USA,40.2769,-74.3692,(732) 462-7466
RiverWinds Golf Club,1251 Riverwinds Dr,Thorofare,NJ,8086,USA,39.8546,-75.1873,(856) 848-1033
Bey Lea Municipal Golf Course,1536 N Bay Ave,Toms River,NJ,8753,USA,39.9821,-74.1609,(732) 349-0566
Toms River Country Club,419 Washington St,Toms River,NJ,8753,USA,39.9821,-74.1609,(732) 349-8867
Trenton Country Club,201 Sullivan Way,Trenton,NJ,8628,USA,40.272,-74.8191,(609) 883-3566
Eighteen Hole Course at Galloping Hill Golf Course,Galloping Hill Rd,Union,NJ,7083,USA,40.6941,-74.2694,(908) 686-1556
Suburban Golf Club,1730 Morris Ave,Union,NJ,7083,USA,40.6941,-74.2694,(908) 686-0444
Washington Township Municipal Golf Course,197 Fries Mill Rd,Blackwood,NJ,8012,USA,39.778,-75.0552,(856) 227-1435
Wedgwood Country Club,200 Hurffville Rd,Turnersville,NJ,8080,USA,39.7561,-75.1094,(856) 227-5522
"Spa Golf Club, The",Rural Route 94 Great Gorge Village,McAfee,NJ,7428,USA,41.1906,-74.5437,(973) 827-3710
Ponderlodge,7 Shawmont Ave,Villas,NJ,8251,USA,39.0306,-74.9246,(609) 886-8065
Eastlyn Golf Course,4049 Italia Ave,Vineland,NJ,8361,USA,39.4525,-74.9671,(856) 691-5558
Kresson Golf Club,298 Kresson Gibbsboro Rd,Voorhees Township,NJ,8043,USA,39.8445,-74.9532,(856) 435-3355
Executive Course at Bel-Aire Golf Club,3120 Allaire Rd,Belmar,NJ,7719,USA,40.1681,-74.0774,(732) 449-6024
Colonial Terrace Golf Course,1003 Wickapecko Dr,Wanamassa,NJ,7712,USA,40.2492,-74.0521,(732) 775-3636
Warrenbrook Golf Course,500 Warrenville Rd,Warren,NJ,8812,USA,40.6011,-74.4794,(908) 754-8402
Fairway Valley Golf Club,76 Mine Hill Rd,Washington,NJ,7882,USA,40.7557,-75.0041,(908) 689-1530
Hawk Pointe Golf Course,294 New Jersey 31,Robbinsville,NJ,7882,USA,40.7557,-75.0041,(908) 689-1870
Twin Brooks Country Club,600 Mountain Blvd,Watchung,NJ,7069,USA,40.6265,-74.4552,(908) 561-8858
North Jersey Country Club,594 Hamburg Turnpike,Wayne,NJ,7470,USA,40.9484,-74.2449,(973) 595-5150
Blue Course at Passaic County Golf Course,209 Totowa Rd,Wayne,NJ,7470,USA,40.9484,-74.2449,(973) 881-4922
Preakness Hills Country Club,1050 Ratzer Rd,Wayne,NJ,7470,USA,40.9484,-74.2449,(973) 694-2200
Mountain Ridge Country Club,713 Passaic Ave,West Caldwell,NJ,7006,USA,40.852,-74.2818,(973) 575-0734
Crestmont Country Club,750 Eagle Rock Ave,West Orange,NJ,7052,USA,40.7895,-74.2629,(973) 731-0833
Essex County Country Club,350 Mt Pleasant Ave,West Orange,NJ,7052,USA,40.7895,-74.2629,(973) 731-1400
Francis Byrne Golf Course,1100 Pleasant Valley Way,West Orange,NJ,7052,USA,40.7895,-74.2629,(973) 736-2306
First Nine Course at Montclair Golf Club,25 Prospect Ave,West Orange,NJ,7052,USA,40.7895,-74.2629,(973) 239-0160
Rock Spring Club,Rock Spring Rd,West Orange,NJ,7052,USA,40.7895,-74.2629,(973) 731-6466
Mountain View Golf Course,Bear Tavern Rd,Ewing,NJ,8628,USA,40.272,-74.8191,(609) 882-4093
Cranbury Golf Club,49 South Field Rd,Princeton Junction,NJ,8550,USA,40.2948,-74.6122,(609) 799-0341
East Course at Mercer Oaks Golf Course,785 Village Rd W,Princeton Junction,NJ,8550,USA,40.2948,-74.6122,(609) 936-9603
Deerwood Country Club,18 Deerwood Dr,Mt Holly,NJ,8060,USA,39.9896,-74.8021,(609) 265-1800
Echo Lake Country Club,Springfield Ave,Westfield,NJ,7090,USA,40.6486,-74.3455,(908) 232-4288
Anchor Golf Land,21 New Jersey 10,Whippany,NJ,7981,USA,40.8211,-74.4194,(973) 887-0898
Stanton Ridge Golf & Country Club,Clubhouse Dr,Whitehouse Station,NJ,8889,USA,40.6076,-74.7594,(908) 534-1192
Rancocas Golf Club,12 Club Ridge Ln,Willingboro,NJ,8046,USA,40.0278,-74.8825,(609) 877-5344
Pinelands Golf Course,887 Mays Landing Rd,Hammonton,NJ,8037,USA,39.637,-74.7602,(609) 561-8900
